"","price","speed","hd","ram","screen","cd","multi","premium","trend"
"3576",2343,66,"426","8","14","yes","yes","yes",17
"3577",1249,25,"100","4","14","no","no","no",17
"3578",1890,75,"107","2","14","no","no","yes",17
"3579",2179,66,"425","8","14","no","no","yes",17
"3580",1939,33,"212","4","14","no","no","no",17
"3581",2390,50,"420","8","15","yes","yes","yes",17
"3582",1595,33,"214","4","14","no","no","yes",17
"3583",2929,50,"340","4","17","no","no","no",17
"3584",1945,33,"540","8","15","no","no","yes",17
"3585",2175,33,"340","8","17","no","no","yes",17
"3586",3129,100,"527","16","15","yes","yes","yes",17
"3587",1625,33,"240","4","14","no","no","no",17
"3588",2355,66,"340","8","15","yes","no","yes",17
"3589",1925,33,"340","4","17","no","no","yes",17
"3590",3090,100,"528","16","15","yes","no","yes",17
"3591",2299,66,"340","16","15","yes","no","yes",17
"3592",3099,100,"527","16","15","yes","no","yes",17
"3593",2490,33,"528","16","15","yes","no","yes",17
"3594",2615,100,"530","8","15","yes","no","yes",17
"3595",2189,33,"212","4","15","no","no","no",17
"3596",2743,100,"426","8","14","yes","yes","yes",17
"3597",1399,33,"210","4","14","no","no","yes",17
"3598",2699,100,"450","8","15","yes","no","yes",17
"3599",1599,50,"340","4","14","no","no","yes",17
"3600",2149,66,"212","4","14","no","no","no",17
"3601",2499,100,"420","8","14","yes","no","yes",17
"3602",2495,50,"528","16","14","yes","no","yes",17
"3603",2343,66,"426","8","14","yes","yes","yes",17
"3604",2190,50,"426","8","15","yes","no","yes",17
"3605",1844,33,"214","4","14","no","no","yes",17
"3606",2690,100,"426","8","15","yes","no","yes",17
"3607",1344,25,"107","2","14","no","no","yes",17
"3608",1695,50,"214","4","14","no","no","yes",17
"3609",1175,33,"210","4","14","no","no","yes",17
"3610",1995,75,"214","4","14","no","no","yes",17
"3611",1944,75,"107","2","14","no","no","yes",17
"3612",2849,66,"527","16","15","yes","no","yes",17
"3613",2544,75,"426","8","14","yes","no","yes",17
"3614",3659,66,"424","8","17","no","no","no",17
"3615",1749,33,"212","4","14","no","no","no",17
"3616",3439,66,"340","8","17","no","no","no",17
"3617",1944,50,"214","4","14","no","no","yes",17
"3618",1990,50,"420","4","14","yes","yes","yes",17
"3619",3349,100,"527","16","17","yes","no","yes",17
"3620",2395,75,"426","8","14","yes","no","yes",17
"3621",2495,100,"540","8","15","yes","no","yes",17
"3622",2615,100,"340","8","17","no","no","yes",17
"3623",3089,66,"424","8","14","no","no","no",17
"3624",3294,100,"528","16","14","yes","yes","yes",17
"3625",2127,33,"540","8","14","yes","yes","yes",17
"3626",1444,25,"107","2","14","no","no","yes",17
"3627",2244,33,"426","8","14","yes","no","yes",17
"3628",2644,50,"528","16","14","yes","no","yes",17
"3629",2315,66,"530","8","15","yes","no","yes",17
"3630",2665,100,"540","8","15","yes","no","yes",17
"3631",3239,66,"424","8","15","no","no","no",17
"3632",2275,66,"530","8","15","yes","no","yes",17
"3633",2490,75,"426","8","14","yes","no","yes",17
"3634",2427,66,"540","8","15","yes","yes","yes",17
"3635",2690,66,"528","16","14","yes","no","yes",17
"3636",1509,25,"120","4","15","no","no","no",17
"3637",2899,66,"527","16","15","yes","no","yes",17
"3638",2195,66,"426","8","14","yes","no","yes",17
"3639",2044,66,"214","4","14","no","no","yes",17
"3640",1490,33,"107","2","15","no","no","yes",17
"3641",2344,25,"528","16","14","yes","no","yes",17
"3642",2894,66,"528","16","14","yes","yes","yes",17
"3643",2819,50,"340","8","15","no","no","no",17
"3644",1944,25,"426","8","14","yes","no","yes",17
"3645",3094,75,"528","16","14","yes","yes","yes",17
"3646",2095,66,"425","8","15","yes","yes","yes",17
"3647",1965,100,"210","4","14","yes","no","yes",17
"3648",3299,66,"1000","16","15","yes","no","yes",17
"3649",2090,100,"107","2","15","no","no","yes",17
"3650",2190,50,"528","8","14","yes","no","yes",17
"3651",1345,33,"210","4","14","no","no","yes",17
"3652",3304,66,"420","16","17","yes","no","yes",17
"3653",1499,33,"210","4","14","yes","no","yes",17
"3654",1725,33,"340","4","17","no","no","yes",17
"3655",2290,66,"426","8","15","yes","no","yes",17
"3656",2115,33,"530","8","15","yes","yes","yes",17
"3657",1690,33,"214","4","15","no","no","yes",17
"3658",1595,33,"214","4","14","no","no","yes",17
"3659",1595,33,"340","8","14","no","no","yes",17
"3660",1675,33,"425","8","15","no","no","yes",17
"3661",1744,66,"107","2","14","no","no","yes",17
"3662",3379,66,"527","8","15","no","no","no",17
"3663",2744,100,"426","8","14","yes","no","yes",17
"3664",1259,25,"120","4","14","no","no","no",17
"3665",2449,100,"420","8","14","yes","no","yes",17
"3666",2889,33,"340","4","17","no","no","no",17
"3667",1744,50,"107","2","14","no","no","yes",17
"3668",1635,66,"210","4","14","yes","no","yes",17
"3669",1929,25,"120","4","17","no","no","no",17
"3670",2627,100,"540","8","15","yes","yes","yes",17
"3671",2744,50,"420","8","17","yes","no","yes",17
"3672",1999,50,"340","4","14","yes","yes","yes",17
"3673",1795,66,"425","8","15","no","no","yes",17
"3674",2819,66,"212","4","17","no","no","no",17
"3675",2890,75,"528","16","15","yes","no","yes",17
"3676",1499,33,"210","4","15","yes","no","yes",17
"3677",2295,66,"540","8","15","yes","no","yes",17
"3678",2290,66,"528","8","14","yes","no","yes",17
"3679",2690,66,"528","16","15","yes","no","yes",17
"3680",1595,66,"214","4","14","no","no","yes",17
"3681",1359,25,"120","4","14","no","no","no",17
"3682",2490,75,"426","8","15","yes","no","yes",17
"3683",2490,75,"528","8","14","yes","no","yes",17
"3684",1995,33,"426","8","14","yes","no","yes",17
"3685",2115,33,"425","8","15","yes","yes","yes",17
"3686",2124,33,"240","4","14","yes","yes","no",17
"3687",1795,50,"420","4","14","yes","no","yes",17
"3688",3229,66,"527","8","14","no","no","no",17
"3689",2775,100,"425","8","17","yes","yes","yes",17
"3690",1395,25,"340","8","14","no","no","yes",17
"3691",1899,66,"340","8","15","no","no","yes",17
"3692",1490,25,"214","4","14","no","no","yes",17
"3693",2775,66,"420","16","15","yes","no","yes",17
"3694",2359,50,"340","4","14","no","no","no",17
"3695",1544,25,"214","4","14","no","no","yes",17
"3696",2795,75,"528","16","14","yes","no","yes",17
"3697",1995,33,"425","8","15","yes","yes","yes",17
"3698",2494,66,"426","8","14","yes","yes","yes",17
"3699",2970,66,"420","16","15","yes","yes","yes",17
"3700",2444,100,"214","4","14","no","no","yes",17
"3701",2529,100,"420","8","14","yes","yes","yes",17
"3702",2769,66,"340","8","14","no","no","no",17
"3703",1544,33,"107","2","14","no","no","yes",17
"3704",1995,100,"107","2","14","no","no","yes",17
"3705",2595,100,"426","8","14","yes","no","yes",17
"3706",3044,75,"528","16","14","yes","no","yes",17
"3707",1395,33,"214","4","14","no","no","yes",17
"3708",2444,66,"426","8","14","yes","no","yes",17
"3709",2294,33,"426","8","14","yes","yes","yes",17
"3710",1795,66,"214","4","14","no","no","yes",17
"3711",1430,33,"210","4","15","no","no","yes",17
"3712",1889,33,"120","4","15","no","no","no",17
"3713",2290,100,"214","4","15","no","no","yes",17
"3714",2215,66,"530","8","15","yes","yes","yes",17
"3715",2799,66,"527","16","15","yes","no","yes",17
"3716",2295,66,"340","8","17","no","no","yes",17
"3717",2195,50,"420","8","15","yes","no","yes",17
"3718",1594,33,"340","4","14","yes","yes","yes",17
"3719",1290,25,"107","2","14","no","no","yes",17
"3720",2319,33,"340","4","14","no","no","no",17
"3721",2039,33,"212","4","14","no","no","no",17
"3722",1395,25,"214","4","14","no","no","yes",17
"3723",2929,66,"527","16","15","yes","yes","yes",17
"3724",1690,66,"107","2","14","no","no","yes",17
"3725",1590,50,"107","2","15","no","no","yes",17
"3726",2844,66,"528","16","14","yes","no","yes",17
"3727",2490,33,"528","16","14","yes","no","yes",17
"3728",1195,25,"214","4","14","no","no","yes",17
"3729",2869,66,"340","8","14","no","no","no",17
"3730",2385,100,"540","8","15","no","no","yes",17
"3731",1880,100,"210","4","15","no","no","yes",17
"3732",2349,100,"420","8","14","yes","no","yes",17
"3733",2550,66,"340","8","15","yes","yes","yes",17
"3734",1495,33,"340","4","14","yes","yes","yes",17
"3735",1790,50,"214","4","15","no","no","yes",17
"3736",2090,33,"426","8","15","yes","no","yes",17
"3737",1894,50,"420","4","15","yes","no","yes",17
"3738",2143,33,"426","8","14","yes","yes","yes",17
"3739",2219,33,"340","4","14","no","no","no",17
"3740",2499,75,"340","16","15","yes","no","yes",17
"3741",1925,33,"340","4","17","yes","yes","yes",17
"3742",2290,25,"528","16","15","yes","no","yes",17
"3743",2599,100,"527","8","15","yes","no","yes",18
"3744",2190,100,"214","4","14","no","no","yes",18
"3745",1359,25,"120","4","14","no","no","no",18
"3746",1999,33,"527","4","14","yes","no","yes",18
"3747",1740,33,"214","4","14","no","no","yes",18
"3748",2493,33,"528","16","14","yes","yes","yes",18
"3749",2127,33,"540","8","14","yes","yes","yes",18
"3750",2599,100,"420","8","15","yes","no","yes",18
"3751",3095,66,"1080","16","15","yes","no","yes",18
"3752",2349,100,"420","8","15","yes","no","yes",18
"3753",1379,33,"340","4","14","no","no","yes",18
"3754",2775,66,"540","16","15","yes","yes","yes",18
"3755",2718,75,"428","16","17","yes","no","yes",18
"3756",2243,66,"426","8","14","yes","yes","yes",18
"3757",2854,100,"528","16","14","yes","no","yes",18
"3758",2093,33,"426","8","14","yes","yes","yes",18
"3759",1625,33,"240","4","14","no","no","no",18
"3760",2943,100,"528","16","14","yes","yes","yes",18
"3761",2499,100,"450","8","15","yes","no","yes",18
"3762",2343,33,"528","16","14","yes","yes","yes",18
"3763",1694,33,"214","4","14","yes","yes","yes",18
"3764",1618,33,"340","4","17","no","no","yes",18
"3765",2345,33,"528","16","14","yes","no","yes",18
"3766",1399,33,"210","4","14","yes","no","yes",18
"3767",2758,33,"170","4","17","no","no","no",18
"3768",2044,33,"426","8","14","yes","no","yes",18
"3769",2045,33,"540","8","15","yes","no","yes",18
"3770",1995,66,"540","8","15","no","no","yes",18
"3771",2795,33,"1000","24","14","yes","no","yes",18
"3772",1599,50,"340","4","14","no","no","yes",18
"3773",2099,66,"420","8","15","yes","no","yes",18
"3774",2199,100,"340","8","14","no","no","yes",18
"3775",2695,66,"540","16","15","yes","no","yes",18
"3776",2818,100,"428","16","17","yes","no","yes",18
"3777",2395,100,"426","8","14","yes","no","yes",18
"3778",2065,33,"540","8","15","yes","no","yes",18
"3779",1740,33,"214","4","15","no","no","yes",18
"3780",2029,33,"420","4","14","yes","yes","yes",18
"3781",2093,33,"426","8","14","yes","yes","yes",18
"3782",3243,66,"1000","24","14","yes","yes","yes",18
"3783",3745,66,"2100","16","15","yes","no","yes",18
"3784",2189,50,"212","4","14","no","no","no",18
"3785",2399,75,"428","16","15","yes","no","yes",18
"3786",2338,33,"170","4","15","no","no","no",18
"3787",2799,66,"527","16","15","yes","no","yes",18
"3788",1895,50,"420","4","14","yes","yes","yes",18
"3789",1554,33,"214","4","14","no","no","yes",18
"3790",3095,66,"1000","24","14","yes","no","yes",18
"3791",2499,66,"340","4","14","no","no","no",18
"3792",2040,33,"426","8","14","yes","no","yes",18
"3793",1995,33,"540","8","14","yes","no","yes",18
"3794",2999,100,"528","16","17","yes","no","yes",18
"3795",3093,33,"1000","24","14","yes","yes","yes",18
"3796",3543,100,"1000","24","14","yes","yes","yes",18
"3797",2454,100,"426","8","14","yes","no","yes",18
"3798",1854,33,"426","8","14","yes","no","yes",18
"3799",1690,33,"340","4","17","no","no","yes",18
"3800",1865,66,"425","8","15","no","no","yes",18
"3801",1995,66,"340","8","14","yes","yes","yes",18
"3802",2854,33,"1000","24","14","yes","no","yes",18
"3803",1494,25,"214","4","14","yes","yes","yes",18
"3804",2590,66,"528","16","14","yes","no","yes",18
"3805",1899,33,"420","4","14","yes","no","yes",18
"3806",2543,100,"426","8","14","yes","yes","yes",18
"3807",1645,33,"214","4","14","no","no","yes",18
"3808",1689,33,"212","4","14","no","no","no",18
"3809",3415,66,"1080","16","17","yes","no","yes",18
"3810",1699,50,"340","8","15","yes","no","yes",18
"3811",1890,33,"528","8","14","yes","no","yes",18
"3812",2749,100,"420","8","17","yes","no","yes",18
"3813",2185,33,"425","8","15","yes","yes","yes",18
"3814",2018,50,"340","8","17","yes","no","yes",18
"3815",2938,50,"340","4","15","no","no","no",18
"3816",1599,33,"210","4","14","yes","no","yes",18
"3817",2254,33,"528","16","14","yes","no","yes",18
"3818",1299,33,"210","4","14","no","no","yes",18
"3819",2040,33,"528","8","14","yes","no","yes",18
"3820",2465,66,"540","8","17","yes","no","yes",18
"3821",2558,25,"212","4","17","no","no","no",18
"3822",1529,33,"210","4","14","yes","yes","yes",18
"3823",2145,66,"540","8","15","yes","no","yes",18
"3824",1795,66,"214","4","14","no","no","yes",18
"3825",2945,33,"1000","24","14","yes","no","yes",18
"3826",2440,33,"528","16","15","yes","no","yes",18
"3827",2385,33,"1080","8","15","no","no","yes",18
"3828",3358,50,"340","4","17","no","no","no",18
"3829",1999,33,"420","4","14","yes","no","yes",18
"3830",1945,33,"426","8","14","yes","no","yes",18
"3831",2555,66,"540","8","15","yes","yes","yes",18
"3832",1595,33,"340","8","14","no","no","yes",18
"3833",3004,33,"1000","24","14","yes","no","yes",18
"3834",2390,33,"540","8","17","yes","no","yes",18
"3835",2305,66,"425","8","15","yes","yes","yes",18
"3836",2095,66,"540","8","15","no","no","yes",18
"3837",2427,66,"540","8","15","yes","yes","yes",18
"3838",2744,66,"528","16","14","yes","no","yes",18
"3839",1594,33,"340","4","14","yes","yes","yes",18
"3840",2129,66,"420","8","14","yes","yes","yes",18
"3841",1899,66,"250","4","15","yes","yes","yes",18
"3842",2194,33,"426","8","14","yes","no","yes",18
"3843",1798,33,"340","4","17","no","no","yes",18
"3844",2004,33,"426","8","14","yes","no","yes",18
"3845",1999,33,"420","4","15","yes","no","yes",18
"3846",2658,50,"212","4","15","no","no","no",18
"3847",1288,33,"340","4","15","no","no","yes",18
"3848",1495,33,"214","4","14","no","no","yes",18
"3849",2499,100,"428","16","15","yes","no","yes",18
"3850",2040,33,"426","8","15","yes","no","yes",18
"3851",2795,100,"528","16","14","yes","no","yes",18
"3852",2485,66,"1080","8","15","no","no","yes",18
"3853",2890,33,"1000","24","15","yes","no","yes",18
"3854",2455,33,"540","8","15","yes","yes","yes",18
"3855",1679,33,"340","8","15","yes","no","yes",18
"3856",1468,33,"340","4","15","no","no","yes",18
"3857",1998,33,"340","8","17","yes","no","yes",18
"3858",1499,33,"210","4","14","yes","no","yes",18
"3859",2199,66,"420","8","14","yes","no","yes",18
"3860",1495,33,"340","4","14","no","no","yes",18
"3861",1999,66,"420","8","14","yes","no","yes",18
"3862",3190,66,"1000","24","14","yes","no","yes",18
"3863",1899,66,"340","8","15","no","no","yes",18
"3864",2118,66,"340","8","17","yes","no","yes",18
"3865",2099,33,"420","4","14","yes","no","yes",18
"3866",1645,33,"214","4","14","no","no","yes",18
"3867",1745,66,"425","8","15","no","no","yes",18
"3868",2290,33,"528","16","15","yes","no","yes",18
"3869",2688,33,"212","4","17","no","no","no",18
"3870",2440,33,"528","16","14","yes","no","yes",18
"3871",1704,33,"214","4","14","no","no","yes",18
"3872",2830,100,"540","8","17","yes","no","yes",18
"3873",2943,33,"1000","24","14","yes","yes","yes",18
"3874",2299,66,"428","16","15","yes","no","yes",18
"3875",2265,33,"540","8","15","yes","no","yes",18
"3876",1249,25,"100","4","14","no","no","no",18
"3877",2190,66,"528","8","14","yes","no","yes",18
"3878",3015,66,"1080","16","15","no","no","yes",18
"3879",2635,66,"1080","8","15","yes","no","yes",18
"3880",2190,66,"426","8","15","yes","no","yes",18
"3881",1895,33,"540","8","15","no","no","yes",18
"3882",1849,33,"340","4","14","no","no","no",18
"3883",2449,100,"527","8","15","yes","no","yes",18
"3884",2629,100,"420","8","15","yes","yes","yes",18
"3885",1595,66,"214","4","14","no","no","yes",18
"3886",1795,66,"340","8","14","no","no","yes",18
"3887",1938,25,"120","4","15","no","no","no",18
"3888",2365,33,"540","8","17","yes","no","yes",18
"3889",1495,33,"340","4","14","yes","yes","yes",18
"3890",3040,33,"1000","24","15","yes","no","yes",18
"3891",1890,66,"214","4","14","no","no","yes",18
"3892",2643,66,"528","16","14","yes","yes","yes",18
"3893",3044,33,"1000","24","14","yes","no","yes",18
"3894",2490,100,"528","8","14","yes","no","yes",18
"3895",1945,33,"426","8","14","yes","no","yes",18
"3896",2218,66,"250","4","17","yes","yes","yes",18
"3897",1995,33,"540","8","15","no","no","yes",18
"3898",2138,25,"212","4","15","no","no","no",18
"3899",2554,66,"528","16","14","yes","no","yes",18
"3900",3344,66,"1000","24","14","yes","no","yes",18
"3901",1794,33,"340","4","14","yes","yes","yes",18
"3902",2159,66,"170","4","14","no","no","no",18
"3903",2890,33,"1000","24","14","yes","no","yes",18
"3904",3454,100,"1000","24","14","yes","no","yes",18
"3905",2243,66,"426","8","14","yes","yes","yes",18
"3906",2495,66,"528","16","14","yes","no","yes",18
"3907",3154,66,"1000","24","14","yes","no","yes",18
"3908",1559,25,"212","4","14","no","no","no",18
"3909",2768,50,"212","4","15","no","no","no",18
"3910",3085,66,"540","16","15","yes","yes","yes",18
"3911",2779,66,"340","4","14","no","no","no",18
"3912",1499,33,"210","4","15","yes","no","yes",18
"3913",2245,66,"540","8","15","yes","no","yes",18
"3914",2618,66,"428","16","17","yes","no","yes",18
"3915",1488,50,"340","4","15","no","no","yes",18
"3916",2079,50,"212","4","14","no","no","no",18
"3917",3644,100,"1000","24","14","yes","no","yes",18
"3918",1894,33,"214","4","14","no","no","yes",18
"3919",2790,100,"540","8","14","yes","yes","yes",18
"3920",2535,33,"1080","8","15","yes","no","yes",18
"3921",3194,33,"1000","24","14","yes","no","yes",18
"3922",2268,33,"212","4","15","no","no","no",18
"3923",2490,100,"426","8","15","yes","no","yes",18
"3924",1199,33,"340","4","14","no","no","yes",18
"3925",1995,66,"425","8","15","yes","yes","yes",18
"3926",2595,66,"528","8","15","yes","no","yes",18
"3927",2099,66,"420","8","14","yes","no","yes",18
"3928",2490,100,"426","8","14","yes","no","yes",18
"3929",1399,50,"340","4","14","no","no","yes",18
